Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,SVN-1938,12898321,svn log -rHEAD:HEAD is empty but 123:123 is not,,subversion-importer,Major,Closed,Cannot Reproduce,25/Jun/04 17:19,27/Oct/18 16:40,
Bug,SVN-914,12897295,magic property causes line end corruption during update,,philipm,Major,Closed,Fixed,07/Oct/02 14:51,27/Oct/18 16:40,
Bug,SVN-2045,12898428,Error when removing symlinks,,subversion-importer,Major,Closed,Fixed,08/Sep/04 21:46,27/Oct/18 16:40,
Bug,SVN-2050,12898433,[PATCH] Fix issues with 'bash_completion' config and tester,,subversion-importer,Major,Closed,Duplicate,14/Sep/04 04:38,27/Oct/18 16:40,
Bug,SVN-779,12897160,Killing output results in an error on stdout.,,subversion-importer,Major,Closed,Fixed,03/Jul/02 19:32,27/Oct/18 16:40,
Task,SVN-1035,12897416,test apr-util to see if db4 was compiled in,,kfogel,Major,Closed,Duplicate,09/Dec/02 21:46,27/Oct/18 16:40,
New Feature,SVN-1072,12897453,Add ViewCVS diff-URL option to commit-email.pl,,cmpilato,Major,Closed,Cannot Reproduce,07/Jan/03 23:42,27/Oct/18 16:40,
Bug,SVN-2046,12898429,Stub svn_utf_initialize() for 1.1.0,,ghudson,Major,Closed,Fixed,09/Sep/04 20:50,27/Oct/18 16:40,
New Feature,SVN-1004,12897385,need cancellation api for long running operations,,subversion-importer,Major,Closed,Fixed,20/Nov/02 14:31,27/Oct/18 16:40,
Bug,SVN-1512,12897895,make vc-svn.el work with Ediff (compare file with revision),,subversion-importer,Major,Closed,Won't Fix,09/Sep/03 10:25,27/Oct/18 16:40,
Improvement,SVN-1382,12897765,Cannot svn log a newly copied file,,subversion-importer,Major,Closed,Duplicate,30/Jun/03 15:05,27/Oct/18 16:40,
Bug,SVN-1777,12898160,svn blame doesn't use the working revision,,subversion-importer,Major,Closed,Fixed,05/Mar/04 01:37,27/Oct/18 16:40,
Bug,SVN-1403,12897786,Ampersand ('&') in directory name causes XML parse error on checkout,,subversion-importer,Major,Closed,Fixed,08/Jul/03 19:29,27/Oct/18 16:40,
Improvement,SVN-1861,12898244,add version queries and version checks,,brane,Major,Closed,Fixed,16/May/04 21:33,27/Oct/18 16:40,
Bug,SVN-1400,12897783,Merge fails if it is supposed to create a new directory,,subversion-importer,Major,Closed,Duplicate,07/Jul/03 07:40,27/Oct/18 16:40,
Bug,SVN-1995,12898378,svn_path_* not handling absolute win32 paths,,sussman,Major,Closed,Duplicate,11/Aug/04 15:59,27/Oct/18 16:40,
Task,SVN-1648,12898031,internal API for depth indication,,kfogel,Major,Closed,Duplicate,16/Dec/03 00:10,27/Oct/18 16:40,
Bug,SVN-1730,12898113,faq to help xlc users compile,,subversion-importer,Major,Closed,Fixed,02/Feb/04 13:45,27/Oct/18 16:40,
Bug,SVN-1704,12898087,mod_dav_svn too strict about auto-merging for commits,,kfogel,Major,Closed,Fixed,16/Jan/04 18:35,27/Oct/18 16:40,
Bug,SVN-1262,12897644,mailer.py + for_paths,,subversion-importer,Major,Closed,Fixed,25/Apr/03 12:19,27/Oct/18 16:40,
Bug,SVN-1182,12897563,Version numbers in the sources in tools/hook-scripts/,,subversion-importer,Major,Closed,Fixed,11/Mar/03 13:41,27/Oct/18 16:40,
Bug,SVN-1985,12898368,bug with svn copy -r XXX URL WC,,subversion-importer,Major,Closed,Fixed,04/Aug/04 16:49,27/Oct/18 16:40,
Bug,SVN-936,12897317,svn diff -rM:N gives useless diff for new files,,subversion-importer,Major,Closed,Fixed,17/Oct/02 11:16,27/Oct/18 16:40,
Bug,SVN-2037,12898420,SVNPath cannot be UNC filename,,subversion-importer,Major,Closed,Duplicate,02/Sep/04 14:31,27/Oct/18 16:40,
Bug,SVN-1091,12897472,checksum mismatches,,philipm,Major,Closed,Fixed,15/Jan/03 00:08,27/Oct/18 16:40,
Bug,SVN-1891,12898274,[PATCH] Compile warnings in svn-push.c,,subversion-importer,Major,Closed,Fixed,27/May/04 04:33,27/Oct/18 16:40,
Bug,SVN-1046,12897427,BDB version lookup seems to be broken on Darwin,,subversion-importer,Major,Closed,Fixed,19/Dec/02 21:05,27/Oct/18 16:40,
Bug,SVN-1356,12897739,svn_import_dirs dumps complete repository,,subversion-importer,Major,Closed,Fixed,13/Jun/03 16:04,27/Oct/18 16:40,
Bug,SVN-1415,12897798,std=c89 not supported,,subversion-importer,Major,Closed,Fixed,15/Jul/03 14:30,27/Oct/18 16:40,
Bug,SVN-1494,12897877,svn move crashes with recursive move,,subversion-importer,Major,Closed,Fixed,25/Aug/03 14:19,27/Oct/18 16:40,
Bug,SVN-1450,12897833,svn diff breaks on copied or moved files,,subversion-importer,Major,Closed,Duplicate,30/Jul/03 03:04,27/Oct/18 16:40,
Bug,SVN-1088,12897469,hot-backup.py in svn tree should have executable property,,subversion-importer,Major,Closed,Fixed,14/Jan/03 11:20,27/Oct/18 16:40,
Bug,SVN-1923,12898306,[PATCH] Fix typos in error messages,,subversion-importer,Major,Closed,Fixed,12/Jun/04 01:00,27/Oct/18 16:40,
Bug,SVN-929,12897310,Use apr_dir_get_temp() function,,subversion-importer,Major,Closed,Fixed,14/Oct/02 08:03,27/Oct/18 16:40,
Bug,SVN-1280,12897662,segfault on svn commit,,subversion-importer,Major,Closed,Fixed,02/May/03 02:29,27/Oct/18 16:40,
Improvement,SVN-781,12897162,Some commands could use a --depth indicator option,,kfogel,Major,Closed,Fixed,04/Jul/02 19:00,27/Oct/18 16:40,
Bug,SVN-1172,12897553,config-test fails for non-source-directory builds,,subversion-importer,Major,Closed,Fixed,09/Mar/03 19:03,27/Oct/18 16:40,
Bug,SVN-1890,12898273,"[PATCH] Book fixes: typos, missing words, missing punctuation",,subversion-importer,Major,Closed,Fixed,27/May/04 03:44,27/Oct/18 16:40,
Bug,SVN-1183,12897564,libtool.m4 location problems,,subversion-importer,Major,Closed,Fixed,11/Mar/03 13:46,27/Oct/18 16:40,
New Feature,SVN-1047,12897428,Pessimistic locking option on checkout made easily configurable,,subversion-importer,Major,Closed,Duplicate,21/Dec/02 13:50,27/Oct/18 16:40,
Bug,SVN-1917,12898300,Abort password request with Control-C at prompt,,subversion-importer,Major,Closed,Won't Fix,09/Jun/04 18:10,27/Oct/18 16:40,
Bug,SVN-1799,12898182,switch directory to non-existant URL corrupt WC,,subversion-importer,Major,Closed,Fixed,19/Mar/04 19:02,27/Oct/18 16:40,
Bug,SVN-1413,12897796,/usr/bin/env to avoid hardcoded paths in shebang lines,,subversion-importer,Major,Closed,Fixed,14/Jul/03 20:26,27/Oct/18 16:40,
Bug,SVN-1433,12897816,Chunk Read Error,,sussman,Major,Closed,Won't Fix,21/Jul/03 21:39,27/Oct/18 16:40,
New Feature,SVN-790,12897171,Allow transaction roots as copy sources in the filesystem.,,subversion-importer,Major,Closed,Duplicate,11/Jul/02 17:50,27/Oct/18 16:40,
Improvement,SVN-1992,12898375,implement 'svn log --limit',,subversion-importer,Major,Closed,Fixed,09/Aug/04 09:02,27/Oct/18 16:40,
Bug,SVN-1534,12897917,encoding of svn_time_to_human_cstring output is indeterminate,,brane,Major,Closed,Fixed,24/Sep/03 01:15,27/Oct/18 16:40,
Improvement,SVN-1926,12898309,CVS-style $Log$ keyword support,,subversion-importer,Major,Closed,Won't Fix,15/Jun/04 10:13,27/Oct/18 16:40,
Bug,SVN-1038,12897419,svn diff -r ... unneeded authentification,,subversion-importer,Major,Closed,Fixed,10/Dec/02 17:50,27/Oct/18 16:40,
Improvement,SVN-1309,12897692,meaning of 'revision' is ambiguous,,subversion-importer,Major,Closed,Later,13/May/03 12:08,27/Oct/18 16:40,
Bug,SVN-1866,12898249,PATCH: svnadmin revision specifiers,,subversion-importer,Major,Closed,Fixed,17/May/04 23:36,27/Oct/18 16:40,
Bug,SVN-1872,12898255,book: include `I' in example output from `svn status',,subversion-importer,Major,Closed,Fixed,21/May/04 00:02,27/Oct/18 16:40,
Bug,SVN-1136,12897517,ra_dav wcprops updated incorrectly,,philipm,Major,Closed,Fixed,15/Feb/03 19:44,27/Oct/18 16:40,
Bug,SVN-2076,12898459,fsfs does not check if the revision is valid for proplist/propedit/etc,,subversion-importer,Major,Closed,Fixed,05/Oct/04 14:25,27/Oct/18 16:40,
Bug,SVN-993,12897374,cd to a non-existing directory is crashing in svnshell.py,,subversion-importer,Major,Closed,Fixed,15/Nov/02 09:51,27/Oct/18 16:40,
Bug,SVN-1636,12898019,cvs2svn README,,subversion-importer,Major,Closed,Fixed,11/Dec/03 11:44,27/Oct/18 16:40,
New Feature,SVN-1260,12897642,svnadmin annihilate/delete,,subversion-importer,Major,Closed,Duplicate,25/Apr/03 11:53,27/Oct/18 16:40,
Improvement,SVN-1637,12898020,perl bindings needs to integrate with build system,,subversion-importer,Major,Closed,Fixed,11/Dec/03 12:03,27/Oct/18 16:40,
Bug,SVN-1120,12897501,copy + commit omits .svn/entries checksum,,kfogel,Major,Closed,Fixed,30/Jan/03 22:31,27/Oct/18 16:40,
Bug,SVN-1375,12897758,svn cat fails to find moved files,,subversion-importer,Major,Closed,Fixed,27/Jun/03 11:29,27/Oct/18 16:40,
Improvement,SVN-1535,12897918,svn should work in EBCDIC environments,,brane,Major,Closed,Fixed,24/Sep/03 01:20,27/Oct/18 16:40,
Bug,SVN-1447,12897830,svn+ssh - ssh not terminating in some situations.,,subversion-importer,Major,Closed,Fixed,29/Jul/03 21:22,27/Oct/18 16:40,
Bug,SVN-1700,12898083,Hook script (symbolic link) ignored when broken,,subversion-importer,Major,Closed,Fixed,15/Jan/04 01:03,27/Oct/18 16:40,
Bug,SVN-1440,12897823,cvs2svn fails with AttributeError: 'NoneType' object has no attribute 'get',,subversion-importer,Major,Closed,Fixed,25/Jul/03 13:26,27/Oct/18 16:40,
Bug,SVN-1939,12898322,[PATCH] Check translation format strings,,subversion-importer,Major,Closed,Invalid,28/Jun/04 06:04,27/Oct/18 16:40,
Task,SVN-868,12897249,"use new SVNParentPath for ""make check"" over DAV",,kfogel,Major,Closed,Fixed,13/Aug/02 18:24,27/Oct/18 16:40,
Bug,SVN-1208,12897590,buildrpm with buildroot doesn't work,,subversion-importer,Major,Closed,Cannot Reproduce,26/Mar/03 21:21,27/Oct/18 16:40,
Bug,SVN-1020,12897401,"svn mv breaks working copies cannot repair over DAV, only local",,subversion-importer,Major,Closed,Duplicate,03/Dec/02 21:00,27/Oct/18 16:40,
New Feature,SVN-1582,12897965,need more options for dealing with large files,,sussman,Major,Closed,Fixed,31/Oct/03 22:51,27/Oct/18 16:40,
Improvement,SVN-1023,12897404,'svn propget/proplist -R -rPREV'  needs finishing,,kfogel,Major,Closed,Fixed,04/Dec/02 14:18,27/Oct/18 16:40,
Bug,SVN-1108,12897489,'svn log' for switched file reports for unswitched file,,philipm,Major,Closed,Fixed,23/Jan/03 00:57,27/Oct/18 16:40,
Bug,SVN-1846,12898229,Implement the get_locations RA handler,,shlomif,Major,Closed,Fixed,30/Apr/04 07:34,27/Oct/18 16:40,
Bug,SVN-1865,12898248,[BOOK PATCH] <quote> and >,,subversion-importer,Major,Closed,Fixed,17/May/04 23:24,27/Oct/18 16:40,
Bug,SVN-1419,12897802,ra_dav->get_uuid() is busted.,,sussman,Major,Closed,Fixed,15/Jul/03 22:02,27/Oct/18 16:40,
Bug,SVN-1305,12897688,coreutils no longer accept -1,,subversion-importer,Major,Closed,Fixed,13/May/03 11:22,27/Oct/18 16:40,
Bug,SVN-2063,12898446,svn propedit not restoring native end-of-lines before editing,,subversion-importer,Major,Closed,Fixed,29/Sep/04 17:14,27/Oct/18 16:40,
Bug,SVN-1333,12897716,make cvs2svn check the exit status of commands,,subversion-importer,Major,Closed,Duplicate,25/May/03 09:53,27/Oct/18 16:40,
Task,SVN-947,12897328,Simplify error interface by removing pool parameters,,ghudson,Major,Closed,Fixed,25/Oct/02 13:33,27/Oct/18 16:40,
Bug,SVN-1496,12897879,switch that deletes subdir fails with 'not locked',,philipm,Major,Closed,Fixed,26/Aug/03 22:45,27/Oct/18 16:40,
Bug,SVN-2071,12898454,"""svn: MERGE request failed"" when committing via DAV with username containing < or >",,subversion-importer,Major,Closed,Fixed,03/Oct/04 23:38,27/Oct/18 16:40,
Bug,SVN-946,12897327,wrong error code on checkout of not existing URL,,subversion-importer,Major,Closed,Fixed,24/Oct/02 17:29,27/Oct/18 16:40,
Bug,SVN-1253,12897635,vc-svn.el errors out on files that are ignored by Subversion,,subversion-importer,Major,Closed,Fixed,22/Apr/03 20:55,27/Oct/18 16:40,
Improvement,SVN-1742,12898125,make 'svn ls -R' streamy.,,sussman,Major,Closed,Duplicate,12/Feb/04 17:02,27/Oct/18 16:40,
Bug,SVN-2001,12898384,[PATCH] Translation update for de.po,,subversion-importer,Major,Closed,Fixed,14/Aug/04 03:18,27/Oct/18 16:40,
Bug,SVN-1039,12897420,ra_dav / svn cat : adds a blank line at start of file,,subversion-importer,Major,Closed,Fixed,11/Dec/02 06:58,27/Oct/18 16:40,
Bug,SVN-1466,12897849,Self-documentation for find-fix.py,,subversion-importer,Major,Closed,Fixed,08/Aug/03 10:04,27/Oct/18 16:40,
Improvement,SVN-2029,12898412,Merging for zipped or compressed files (based on their contents),,subversion-importer,Major,Closed,Duplicate,29/Aug/04 15:33,27/Oct/18 16:40,
Bug,SVN-2064,12898447,'svn merge' cannot create symlinks,,sussman,Major,Closed,Fixed,30/Sep/04 23:22,27/Oct/18 16:40,
Bug,SVN-1458,12897841,new --config-dir option,,subversion-importer,Major,Closed,Duplicate,04/Aug/03 11:42,27/Oct/18 16:40,
Bug,SVN-1696,12898079,svnadmin load can leave repository needing recovery,,kfogel,Major,Closed,Cannot Reproduce,13/Jan/04 20:08,27/Oct/18 16:40,
Bug,SVN-983,12897364,cvs2svn.py: Non-ASCII characters garbled,,subversion-importer,Major,Closed,Duplicate,12/Nov/02 17:30,27/Oct/18 16:40,
Bug,SVN-1873,12898256,Changes to tools/xslt/svnindex.xsl and tools/xslt/svnindex.css,,subversion-importer,Major,Closed,Won't Fix,21/May/04 00:49,27/Oct/18 16:40,
Bug,SVN-1087,12897468,We need to store auth data outside of the working copy.,,fitz,Major,Closed,Fixed,14/Jan/03 02:17,27/Oct/18 16:40,
Bug,SVN-1497,12897880,svn_fs_history_prev () can return duplicates,,cmpilato,Major,Closed,Fixed,27/Aug/03 19:36,27/Oct/18 16:40,
Bug,SVN-1255,12897637,cvs2svn produce faulty repository with non-ascii filenames,,subversion-importer,Major,Closed,Fixed,24/Apr/03 09:27,27/Oct/18 16:40,
Bug,SVN-1528,12897911,Various small book fixes,,subversion-importer,Major,Closed,Fixed,20/Sep/03 15:38,27/Oct/18 16:40,
Bug,SVN-942,12897323,[patch] Addition to INSTALL document to make autogen.sh work on Debian,,subversion-importer,Major,Closed,Won't Fix,22/Oct/02 02:18,27/Oct/18 16:40,
Bug,SVN-988,12897369,'svn switch' can delete working copy,,kfogel,Major,Closed,Fixed,14/Nov/02 19:40,27/Oct/18 16:40,
Bug,SVN-885,12897266,MBK's patch to add --ignore & related config option,,kfogel,Major,Closed,Invalid,28/Aug/02 21:16,27/Oct/18 16:40,
Bug,SVN-1673,12898056,"svn merge reports File Not Found (single, unmodified, binary file)",,subversion-importer,Major,Closed,Fixed,29/Dec/03 01:03,27/Oct/18 16:40,
Bug,SVN-1465,12897848,svnserve crash,,subversion-importer,Major,Closed,Fixed,06/Aug/03 21:01,27/Oct/18 16:40,
Improvement,SVN-1549,12897932,"Feedback from ""cleanup"" and ""revert""",,julianfoad,Major,Closed,Invalid,13/Oct/03 17:35,27/Oct/18 16:40,
Bug,SVN-1187,12897568,various svnbook corrections,,subversion-importer,Major,Closed,Fixed,13/Mar/03 11:06,27/Oct/18 16:40,
Bug,SVN-1646,12898029,"use """" instead of NULL for anchor directory path",,kfogel,Major,Closed,Duplicate,15/Dec/03 20:44,27/Oct/18 16:40,
Improvement,SVN-1958,12898341,[JAVAHL] Doesn't support the equivalent of 'svn info',,subversion-importer,Major,Closed,Fixed,14/Jul/04 14:15,27/Oct/18 16:40,
Bug,SVN-1151,12897532,keyword expansion failing (5033),,subversion-importer,Major,Closed,Fixed,23/Feb/03 16:53,27/Oct/18 16:40,
Bug,SVN-1822,12898205,svn_error_quick_wrap hides commit errors,,philipm,Major,Closed,Fixed,07/Apr/04 23:22,27/Oct/18 16:40,
Bug,SVN-1101,12897482,"updates should receive checksums via a live prop, like checkouts",,kfogel,Major,Closed,Fixed,20/Jan/03 18:39,27/Oct/18 16:40,
Bug,SVN-954,12897335,Add -h and --help options to bindings/swig/python/setup.py,,kfogel,Major,Closed,Fixed,25/Oct/02 19:42,27/Oct/18 16:40,
Bug,SVN-1941,12898324,large checkout/update/switch fails (svn: The REPORT request returned invalid XML in response),,subversion-importer,Major,Closed,Fixed,28/Jun/04 16:08,27/Oct/18 16:40,
Improvement,SVN-1522,12897905,Spell out 'transaction' instead of using 'txn' in error messages,,subversion-importer,Major,Closed,Fixed,13/Sep/03 13:49,27/Oct/18 16:40,
Improvement,SVN-823,12897204,svn checkout a single file,,subversion-importer,Major,Closed,Fixed,28/Jul/02 03:59,27/Oct/18 16:40,
Bug,SVN-1639,12898022,The config option store-password controls too much,,subversion-importer,Major,Closed,Fixed,11/Dec/03 17:32,27/Oct/18 16:40,
Improvement,SVN-1715,12898098,speed up 'svn blame',,subversion-importer,Major,Closed,Fixed,24/Jan/04 22:08,27/Oct/18 16:40,
Bug,SVN-843,12897224,URL keyword not at first expanded,,subversion-importer,Major,Closed,Fixed,01/Aug/02 17:09,27/Oct/18 16:40,
Improvement,SVN-1324,12897707,cvs2svn dumpfiles can be huge,,kfogel,Major,Closed,Fixed,22/May/03 21:37,27/Oct/18 16:40,
Bug,SVN-1135,12897516,'svn cat' doesn't handle CR/LF correctly,,subversion-importer,Major,Closed,Fixed,12/Feb/03 11:48,27/Oct/18 16:40,
New Feature,SVN-1282,12897664,Have ability to run svnserve as a Window 2000+ system service,,subversion-importer,Major,Closed,Duplicate,04/May/03 02:05,27/Oct/18 16:40,
Bug,SVN-1457,12897840,svn diff -r N:M URL fails if path is newly created at rev M,,subversion-importer,Major,Closed,Fixed,02/Aug/03 12:55,27/Oct/18 16:40,
Improvement,SVN-788,12897169,(style) format files before storing or retrieving,,subversion-importer,Major,Closed,Won't Fix,11/Jul/02 07:37,27/Oct/18 16:40,
Bug,SVN-1871,12898254,svnlook and symlinked /tmp,,subversion-importer,Major,Closed,Duplicate,20/May/04 23:49,27/Oct/18 16:40,
Bug,SVN-1205,12897587,internal/external diff docs and usage,,subversion-importer,Major,Closed,Fixed,26/Mar/03 14:30,27/Oct/18 16:40,
Bug,SVN-1014,12897395,svn add should fail w/ error when file to add is a symlink,,subversion-importer,Major,Closed,Fixed,25/Nov/02 18:57,27/Oct/18 16:40,
Bug,SVN-1112,12897493,export/checkout should create files with mtime of last commit,,subversion-importer,Major,Closed,Duplicate,24/Jan/03 19:54,27/Oct/18 16:40,
Bug,SVN-1759,12898142,Merge fails if URL has user@host,,subversion-importer,Major,Closed,Fixed,25/Feb/04 16:27,27/Oct/18 16:40,
Bug,SVN-1798,12898181,commit_tests.py fails with cygwin,,subversion-importer,Major,Closed,Fixed,19/Mar/04 18:53,27/Oct/18 16:40,
Bug,SVN-1830,12898213,Dump format does not handle newlines in filenames,,ghudson,Major,Closed,Won't Fix,12/Apr/04 15:49,27/Oct/18 16:40,
Bug,SVN-866,12897247,svn propedit cannot chdir,,blair,Major,Closed,Fixed,12/Aug/02 23:31,27/Oct/18 16:40,
Bug,SVN-1154,12897535,Compile error: undeclared identifier,,subversion-importer,Major,Closed,Cannot Reproduce,26/Feb/03 08:51,27/Oct/18 16:40,
Bug,SVN-1008,12897389,apr_pool_destroy is closing an invalid file handle in windows,,subversion-importer,Major,Closed,Fixed,22/Nov/02 19:18,27/Oct/18 16:40,
Bug,SVN-1874,12898257,[PATCH] Subversion UTF-8 internals & gettext (using bind_textdomain_codeset),,subversion-importer,Major,Closed,Invalid,21/May/04 03:04,27/Oct/18 16:40,
Bug,SVN-1335,12897718,Windows vcproj generator,,subversion-importer,Major,Closed,Fixed,25/May/03 10:13,27/Oct/18 16:40,
Bug,SVN-1314,12897697,beginning of French translation of the book,,subversion-importer,Major,Closed,Won't Fix,16/May/03 14:48,27/Oct/18 16:40,
Bug,SVN-1238,12897620,mod_dav_svn returns wrong getcontenttype for collections,,subversion-importer,Major,Closed,Fixed,10/Apr/03 00:02,27/Oct/18 16:40,
Bug,SVN-1610,12897993,confusing output from no-op merge,,kfogel,Major,Closed,Fixed,21/Nov/03 16:26,27/Oct/18 16:40,
Bug,SVN-1869,12898252,svn move moving files to the wrong directory in windows using relative path names,,subversion-importer,Major,Closed,Fixed,18/May/04 06:11,27/Oct/18 16:40,
Bug,SVN-1216,12897598,a pile of comments on the Book,,subversion-importer,Major,Closed,Fixed,02/Apr/03 12:18,27/Oct/18 16:40,
Improvement,SVN-1670,12898053,Concatenated svn move/copy/add/delete without intermediate commit,,subversion-importer,Major,Closed,Duplicate,26/Dec/03 17:27,27/Oct/18 16:40,
Bug,SVN-1857,12898240,website could acknowledge exclusive locking is planned post-1.0 feature,,subversion-importer,Major,Closed,Fixed,12/May/04 06:05,27/Oct/18 16:40,
Bug,SVN-1162,12897543,property timestamps not being updated,,kfogel,Major,Closed,Fixed,03/Mar/03 20:11,27/Oct/18 16:40,
Bug,SVN-1572,12897955,Builtin diff produces spurious hunk,,philipm,Major,Closed,Fixed,26/Oct/03 16:18,27/Oct/18 16:40,
Bug,SVN-1439,12897822,svn diff after file svn copy returns an empty diff,,shlomif,Major,Closed,Duplicate,25/Jul/03 10:58,27/Oct/18 16:40,
Improvement,SVN-1128,12897509,Subversion errors if wc adm tmp directory missing,,subversion-importer,Major,Closed,Won't Fix,06/Feb/03 18:44,27/Oct/18 16:40,
Improvement,SVN-1278,12897660,"create an ""error messages"" sub category on FAQ",,subversion-importer,Major,Closed,Invalid,30/Apr/03 20:26,27/Oct/18 16:40,
Bug,SVN-1075,12897456,update receiving delete for missing directory,,philipm,Major,Closed,Fixed,08/Jan/03 19:39,27/Oct/18 16:40,
Bug,SVN-1631,12898014,relative sizes for HTML stylesheet,,subversion-importer,Major,Closed,Fixed,06/Dec/03 15:42,27/Oct/18 16:40,
Bug,SVN-1121,12897502,Don't create ~/.subversion config files,,subversion-importer,Major,Closed,Fixed,31/Jan/03 00:11,27/Oct/18 16:40,
Improvement,SVN-1559,12897942,Windows Service needed server side for svnserv.,,subversion-importer,Major,Closed,Won't Fix,21/Oct/03 09:34,27/Oct/18 16:40,
Bug,SVN-1770,12898153,non-ascii path truncated by 'svn blame',,subversion-importer,Major,Closed,Fixed,29/Feb/04 13:45,27/Oct/18 16:40,
Bug,SVN-1363,12897746,svn_load_dirs/ra_local/svn commit memory allocation,,subversion-importer,Major,Closed,Fixed,18/Jun/03 13:33,27/Oct/18 16:40,
Bug,SVN-1109,12897490,merge of property add deletes identical property,,philipm,Major,Closed,Fixed,23/Jan/03 01:15,27/Oct/18 16:40,
Bug,SVN-1612,12897995,javahl out of sync with svn api,,subversion-importer,Major,Closed,Fixed,22/Nov/03 17:17,27/Oct/18 16:40,
Bug,SVN-1331,12897714,improve bootstrap guidance,,subversion-importer,Major,Closed,Fixed,25/May/03 09:42,27/Oct/18 16:40,
Task,SVN-1603,12897986,r8021 -- svn revert performance,,subversion-importer,Major,Closed,Fixed,16/Nov/03 12:25,27/Oct/18 16:40,
Bug,SVN-2031,12898414,libjavahl-1.so: unresolved symbols (1.1.0 rc2 & svn:branches/1.1.x),,subversion-importer,Major,Closed,Fixed,30/Aug/04 22:35,27/Oct/18 16:40,
Bug,SVN-1521,12897904,'svn update' stats too many files,,gstein,Major,Closed,Fixed,12/Sep/03 13:24,27/Oct/18 16:40,
Task,SVN-1647,12898030,unnecessary NULL guarantees in some string/uri APIs,,kfogel,Major,Closed,Fixed,15/Dec/03 21:19,27/Oct/18 16:40,
Bug,SVN-1444,12897827,URL to WC copy segfault,,sussman,Major,Closed,Fixed,29/Jul/03 15:01,27/Oct/18 16:40,
Bug,SVN-1557,12897940,uuid's not assigned to root folder,,steveking,Major,Closed,Fixed,19/Oct/03 16:34,27/Oct/18 16:40,
Bug,SVN-1832,12898215,Invalid property name detection locale issue,,jorton,Major,Closed,Fixed,14/Apr/04 12:58,27/Oct/18 16:40,
Bug,SVN-1577,12897960,Mandrake RPM situation,,cmpilato,Major,Closed,Invalid,29/Oct/03 21:15,27/Oct/18 16:40,
Improvement,SVN-2008,12898391,svn mv doesn't work with multiple files.,,subversion-importer,Major,Closed,Duplicate,17/Aug/04 23:14,27/Oct/18 16:40,
Bug,SVN-1936,12898319,[PATCH] Add dirent info to XML output of mod_dav_svn,,subversion-importer,Major,Closed,Won't Fix,25/Jun/04 06:50,27/Oct/18 16:40,
Bug,SVN-1623,12898006,cvs2svn.py barfs on mono's cvs repo,,subversion-importer,Major,Closed,Duplicate,04/Dec/03 01:50,27/Oct/18 16:40,
Bug,SVN-932,12897313,'svn revert' on a copied directory breaks the wc,,kfogel,Major,Closed,Fixed,15/Oct/02 01:52,27/Oct/18 16:40,
Bug,SVN-881,12897262,Daniele Nicolodi's ./configure --enable-all-static patch.,,kfogel,Major,Closed,Fixed,28/Aug/02 18:52,27/Oct/18 16:40,
Task,SVN-841,12897222,Remove fs-convert-2092 branch if no longer needed,,cmpilato,Major,Closed,Fixed,30/Jul/02 20:05,27/Oct/18 16:40,
Bug,SVN-794,12897175,"dump fails after moving directory, modifying child",,subversion-importer,Major,Closed,Fixed,15/Jul/02 02:59,27/Oct/18 16:40,
Bug,SVN-1001,12897382,Import ignores leading path components in entry arg,,subversion-importer,Major,Closed,Won't Fix,18/Nov/02 18:57,27/Oct/18 16:40,
Bug,SVN-1654,12898037,many commands yield bad error messages if the file does not exist in the specified revision,,subversion-importer,Major,Closed,Duplicate,17/Dec/03 11:53,27/Oct/18 16:40,
Bug,SVN-1828,12898211,"ra_svn ""svn up"" assertion failure marshal.c:434",,philipm,Major,Closed,Fixed,08/Apr/04 21:36,27/Oct/18 16:40,
Bug,SVN-1933,12898316,Resurrecting Deleted Items doesn't work,,subversion-importer,Major,Closed,Invalid,22/Jun/04 09:32,27/Oct/18 16:40,
Bug,SVN-1943,12898326,'merge --dry-run' not consistent with 'merge',,sussman,Major,Closed,Fixed,30/Jun/04 15:45,27/Oct/18 16:40,
Bug,SVN-1379,12897762,'svn merge' shows no-ops,,sussman,Major,Closed,Fixed,27/Jun/03 21:27,27/Oct/18 16:40,
Bug,SVN-1217,12897599,fixes for Ch.1 of book,,subversion-importer,Major,Closed,Fixed,02/Apr/03 12:22,27/Oct/18 16:40,
Bug,SVN-1731,12898114,svn blame command tries to handle binary files,,subversion-importer,Major,Closed,Fixed,03/Feb/04 15:08,27/Oct/18 16:40,
Bug,SVN-1901,12898284,Crash in copy command with URL with double slashes,,subversion-importer,Major,Closed,Duplicate,29/May/04 12:05,27/Oct/18 16:40,
Bug,SVN-1231,12897613,svnadmin dump does not respect HEAD,,subversion-importer,Major,Closed,Fixed,08/Apr/03 20:41,27/Oct/18 16:40,
Bug,SVN-1271,12897653,-logfile support for svn_load_dirs.pl.in,,subversion-importer,Major,Closed,Invalid,29/Apr/03 21:46,27/Oct/18 16:40,
Bug,SVN-953,12897334,merge of properties corrupts working copy,,philipm,Major,Closed,Fixed,25/Oct/02 19:32,27/Oct/18 16:40,
Bug,SVN-872,12897253,"Fix the apr-iconv,  apr xlate i18n mess, especially for Win32",,kfogel,Major,Closed,Fixed,13/Aug/02 20:30,27/Oct/18 16:40,
