Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Improvement,MRUNIT-168,12625040,,.gitignore does not exist,brocknoland,brocknoland,Major,Resolved,Fixed,21/Dec/12 19:01,21/Dec/12 20:28,
Bug,MRUNIT-166,12619336,,mapreduce reducers are passed mapred taskattemptid/taskid class instances,,phunt,Major,Open,,06/Dec/12 18:55,08/Dec/12 00:16,
Bug,MRUNIT-165,12618345,,MapReduceDriver calls Mapper#cleanup for each input instead of once,dbeech,bmesh,Major,Resolved,Fixed,30/Nov/12 17:31,05/Dec/12 23:38,
New Feature,MRUNIT-64,12544155,,"Multiple Input Key, Value Pairs should be supported",jrkinley,brocknoland,Major,Resolved,Fixed,26/Feb/12 05:46,04/Dec/12 10:10,
Bug,MRUNIT-154,12609693,,"shuffle in MapReduceDriverBase does not support comparators that only override compare(byte[] b1, int s1, int l1, byte[] b2, int s2, int l2)",dbeech,jdonofrio,Major,Open,,30/Sep/12 16:33,12/Nov/12 10:58,
Bug,MRUNIT-155,12610702,,KeyFieldBasedComparator (mapred API) does not get configured properly,dbeech,dbeech,Major,In Progress,,06/Oct/12 10:47,11/Nov/12 22:27,
Bug,MRUNIT-114,12558526,,should support calling configure on sorting and grouping comparators if applicable,jdonofrio,jacobmetcalf,Major,Resolved,Fixed,30/May/12 02:24,06/Oct/12 10:48,
New Feature,MRUNIT-101,12551163,,allow use of real OutputFormats such as TextOutputFormat instead of the MockOutputCollector/MockContextWrapper classes,jdonofrio,jdonofrio,Major,Resolved,Fixed,17/Apr/12 05:04,30/Sep/12 16:20,
Bug,MRUNIT-115,12558537,,set JobConf specific to the inputformat reading the results of the outputformat/copying when not using a real outputformat,jdonofrio,jacobmetcalf,Major,Resolved,Fixed,30/May/12 04:46,30/Sep/12 16:20,
Improvement,MRUNIT-153,12609564,,Fix incorrect URL on website,brocknoland,brocknoland,Major,Resolved,Fixed,28/Sep/12 17:27,28/Sep/12 17:27,
Bug,MRUNIT-151,12609559,,Edit Website needs to be updated now that we are using git,,brocknoland,Major,Closed,Fixed,28/Sep/12 16:43,28/Sep/12 16:47,
Task,MRUNIT-143,12606753,,Handle repository migration to GIT ,jarcec,jarcec,Major,Resolved,Fixed,09/Sep/12 06:59,09/Sep/12 07:22,
Sub-task,MRUNIT-144,12606755,12606753,Change repository location on MRunit website,jarcec,jarcec,Major,Resolved,Fixed,09/Sep/12 07:00,09/Sep/12 07:22,
Sub-task,MRUNIT-145,12606756,12606753,Change repository location on Jenkins,jarcec,jarcec,Major,Resolved,Fixed,09/Sep/12 07:11,09/Sep/12 07:22,
Sub-task,MRUNIT-146,12606757,12606753,Change repository location in source code,jarcec,jarcec,Major,Resolved,Fixed,09/Sep/12 07:16,09/Sep/12 07:21,
Umbrella,MRUNIT-69,12544356,,new mrunit api,jdonofrio,jdonofrio,Major,In Progress,,28/Feb/12 02:29,15/Aug/12 10:57,
New Feature,MRUNIT-98,12550879,,DistributedCache support,dbeech,ajayksri,Major,Resolved,Fixed,13/Apr/12 21:15,09/Aug/12 19:43,
Improvement,MRUNIT-125,12600460,,reduce duplicate code related to fluent methods with generics,bdechoux,jdonofrio,Major,Resolved,Fixed,27/Jul/12 12:29,06/Aug/12 22:10,
Bug,MRUNIT-131,12601469,,Comparators registered using WritableComparator.define are not used during tests,dbeech,dbeech,Major,Resolved,Fixed,04/Aug/12 21:31,04/Aug/12 22:11,
Bug,MRUNIT-127,12600912,,Key grouping with GroupingComparators is not consistent with MapReduce behaviour,dbeech,dbeech,Major,Resolved,Fixed,31/Jul/12 21:19,03/Aug/12 09:41,
Improvement,MRUNIT-88,12546412,,MRUnit should support custom sorting and grouping comparators,,rathboma,Major,Resolved,Not A Problem,14/Mar/12 15:53,02/Aug/12 20:58,
Improvement,MRUNIT-128,12601267,,MRUnit should support custom partitioners,dbeech,dbeech,Major,Open,,02/Aug/12 20:58,02/Aug/12 20:58,
Improvement,MRUNIT-123,12596543,,Driver.runTest should not wrap IOException in RuntimeException,brocknoland,brocknoland,Major,Resolved,Fixed,01/Jul/12 19:41,01/Aug/12 17:47,
Bug,MRUNIT-126,12600640,,Counter tests are ignored if test is executed using run() rather than runTest(),dbeech,dbeech,Major,Resolved,Fixed,30/Jul/12 11:06,31/Jul/12 21:07,
Improvement,MRUNIT-122,12596542,,Context should be mockable,brocknoland,brocknoland,Major,Resolved,Fixed,01/Jul/12 19:28,10/Jul/12 22:18,
Task,MRUNIT-104,12551719,,move non user classes into internal package,jdonofrio,jdonofrio,Major,Resolved,Fixed,20/Apr/12 04:35,10/Jul/12 22:16,
Bug,MRUNIT-105,12552066,,testJavaSerialization methods fail in Java 7 because they do not set a group comparator,jdonofrio,dbeech,Major,Resolved,Fixed,22/Apr/12 22:42,10/Jul/12 22:16,
Dependency upgrade,MRUNIT-113,12557115,,upgrade hadoop 2 dependency to 2.0.0-alpha,jdonofrio,jdonofrio,Major,Resolved,Fixed,24/May/12 01:24,30/May/12 12:53,
Task,MRUNIT-111,12556802,,"investigate use of the maven release, scm and changes plugins to automate release process",,jdonofrio,Major,Open,,22/May/12 04:23,30/May/12 06:48,
Task,MRUNIT-110,12556607,,remove disclaimer and update links in the pom to new TLP resources,jdonofrio,jdonofrio,Major,Resolved,Fixed,20/May/12 20:16,30/May/12 06:40,
Dependency upgrade,MRUNIT-112,12556996,,upgrade hadoop 1 dependency to hadoop-core 1.0.3,jdonofrio,jdonofrio,Major,Resolved,Fixed,23/May/12 12:53,23/May/12 12:57,
Task,MRUNIT-106,12553483,,"remove Serialization class, instead use ReflectionUtils.copy",jdonofrio,jdonofrio,Major,Closed,Invalid,01/May/12 13:11,06/May/12 17:35,
